timestamp,demand_mw,area,feeder
2023-01-04 18:00:00,1202.11,North Delhi,TPDDL-North
2023-01-04 18:00:00,1095.84,West Delhi,BRPL-West
2023-01-04 18:00:00,795.13,East Delhi,BYPL-East
2023-01-04 18:00:00,397.08,Central Delhi,NDMC-Central
2023-01-04 19:00:00,1560.11,South Delhi,BRPL-South
2023-01-04 19:00:00,1270.79,North Delhi,TPDDL-North
2023-01-04 19:00:00,1165.12,West Delhi,BRPL-West
2023-01-04 19:00:00,845.9,East Delhi,BYPL-East
2023-01-04 19:00:00,428.41,Central Delhi,NDMC-Central
2023-01-04 20:00:00,1573.14,South Delhi,BRPL-South
2023-01-04 20:00:00,1232.78,North Delhi,TPDDL-North
2023-01-04 20:00:00,1126.64,West Delhi,BRPL-West
2023-01-04 20:00:00,811.42,East Delhi,BYPL-East
2023-01-04 20:00:00,395.88,Central Delhi,NDMC-Central
2023-01-04 21:00:00,1410.79,South Delhi,BRPL-South
2023-01-04 21:00:00,1138.24,North Delhi,TPDDL-North
2023-01-04 21:00:00,1049.37,West Delhi,BRPL-West
2023-01-04 21:00:00,760.3,East Delhi,BYPL-East
2023-01-04 21:00:00,368.28,Central Delhi,NDMC-Central
2023-01-04 22:00:00,1290.84,South Delhi,BRPL-South
2023-01-04 22:00:00,1021.4,North Delhi,TPDDL-North
2023-01-04 22:00:00,928.69,West Delhi,BRPL-West
2023-01-04 22:00:00,690.76,East Delhi,BYPL-East
2023-01-04 22:00:00,344.09,Central Delhi,NDMC-Central
2023-01-04 23:00:00,1114.76,South Delhi,BRPL-South
2023-01-04 23:00:00,896.55,North Delhi,TPDDL-North
2023-01-04 23:00:00,804.74,West Delhi,BRPL-West
2023-01-04 23:00:00,597.93,East Delhi,BYPL-East
2023-01-04 23:00:00,275.72,Central Delhi,NDMC-Central
2023-01-05 00:00:00,1012.88,South Delhi,BRPL-South
2023-01-05 00:00:00,791.54,North Delhi,TPDDL-North
2023-01-05 00:00:00,734.51,West Delhi,BRPL-West
2023-01-05 00:00:00,494.07,East Delhi,BYPL-East
2023-01-05 00:00:00,247.77,Central Delhi,NDMC-Central
2023-01-05 01:00:00,978.49,South Delhi,BRPL-South
2023-01-05 01:00:00,806.37,North Delhi,TPDDL-North
2023-01-05 01:00:00,759.31,West Delhi,BRPL-West
2023-01-05 01:00:00,512.79,East Delhi,BYPL-East
2023-01-05 01:00:00,252.66,Central Delhi,NDMC-Central
2023-01-05 02:00:00,1057.79,South Delhi,BRPL-South
2023-01-05 02:00:00,808.56,North Delhi,TPDDL-North
2023-01-05 02:00:00,761.73,West Delhi,BRPL-West
2023-01-05 02:00:00,578.59,East Delhi,BYPL-East
2023-01-05 02:00:00,250.86,Central Delhi,NDMC-Central
2023-01-05 03:00:00,1003.08,South Delhi,BRPL-South
2023-01-05 03:00:00,799.74,North Delhi,TPDDL-North
2023-01-05 03:00:00,752.44,West Delhi,BRPL-West
2023-01-05 03:00:00,541.99,East Delhi,BYPL-East
2023-01-05 03:00:00,242.56,Central Delhi,NDMC-Central
2023-01-05 04:00:00,1031.26,South Delhi,BRPL-South
2023-01-05 04:00:00,851.06,North Delhi,TPDDL-North
2023-01-05 04:00:00,753.2,West Delhi,BRPL-West
2023-01-05 04:00:00,545.08,East Delhi,BYPL-East
2023-01-05 04:00:00,285.43,Central Delhi,NDMC-Central
2023-01-05 05:00:00,1062.15,South Delhi,BRPL-South
2023-01-05 05:00:00,819.06,North Delhi,TPDDL-North
2023-01-05 05:00:00,782.05,West Delhi,BRPL-West
2023-01-05 05:00:00,547.38,East Delhi,BYPL-East
2023-01-05 05:00:00,284.98,Central Delhi,NDMC-Central
2023-01-05 06:00:00,1094.5,South Delhi,BRPL-South
2023-01-05 06:00:00,858.15,North Delhi,TPDDL-North
2023-01-05 06:00:00,778.49,West Delhi,BRPL-West
2023-01-05 06:00:00,590.87,East Delhi,BYPL-East
2023-01-05 06:00:00,293.71,Central Delhi,NDMC-Central
2023-01-05 07:00:00,1209.37,South Delhi,BRPL-South
2023-01-05 07:00:00,943.47,North Delhi,TPDDL-North
2023-01-05 07:00:00,871.39,West Delhi,BRPL-West
2023-01-05 07:00:00,637.42,East Delhi,BYPL-East
2023-01-05 07:00:00,307.4,Central Delhi,NDMC-Central
2023-01-05 08:00:00,1285.6,South Delhi,BRPL-South
2023-01-05 08:00:00,1028.7,North Delhi,TPDDL-North
2023-01-05 08:00:00,969.08,West Delhi,BRPL-West
2023-01-05 08:00:00,674.31,East Delhi,BYPL-East
2023-01-05 08:00:00,308.77,Central Delhi,NDMC-Central
2023-01-05 09:00:00,1439.06,South Delhi,BRPL-South
2023-01-05 09:00:00,1114.58,North Delhi,TPDDL-North
2023-01-05 09:00:00,998.22,West Delhi,BRPL-West
2023-01-05 09:00:00,742.45,East Delhi,BYPL-East
2023-01-05 09:00:00,369.26,Central Delhi,NDMC-Central
2023-01-05 10:00:00,1343.6,South Delhi,BRPL-South
2023-01-05 10:00:00,1096.93,North Delhi,TPDDL-North
2023-01-05 10:00:00,1005.42,West Delhi,BRPL-West
2023-01-05 10:00:00,703.08,East Delhi,BYPL-East
2023-01-05 10:00:00,373.23,Central Delhi,NDMC-Central
2023-01-05 11:00:00,1457.84,South Delhi,BRPL-South
2023-01-05 11:00:00,1159.15,North Delhi,TPDDL-North
2023-01-05 11:00:00,1065.06,West Delhi,BRPL-West
2023-01-05 11:00:00,785.37,East Delhi,BYPL-East
2023-01-05 11:00:00,362.11,Central Delhi,NDMC-Central
2023-01-05 12:00:00,1439.49,South Delhi,BRPL-South
2023-01-05 12:00:00,1183.99,North Delhi,TPDDL-North
2023-01-05 12:00:00,1057.31,West Delhi,BRPL-West
2023-01-05 12:00:00,795.87,East Delhi,BYPL-East
2023-01-05 12:00:00,368.87,Central Delhi,NDMC-Central
2023-01-05 13:00:00,1471.57,South Delhi,BRPL-South
2023-01-05 13:00:00,1160.39,North Delhi,TPDDL-North
2023-01-05 13:00:00,1078.3,West Delhi,BRPL-West
2023-01-05 13:00:00,800.47,East Delhi,BYPL-East
2023-01-05 13:00:00,386.28,Central Delhi,NDMC-Central
2023-01-05 14:00:00,1403.31,South Delhi,BRPL-South
2023-01-05 14:00:00,1109.32,North Delhi,TPDDL-North
2023-01-05 14:00:00,1024.15,West Delhi,BRPL-West
2023-01-05 14:00:00,747.35,East Delhi,BYPL-East
2023-01-05 14:00:00,348.7,Central Delhi,NDMC-Central
2023-01-05 15:00:00,1379.95,South Delhi,BRPL-South
2023-01-05 15:00:00,1090.33,North Delhi,TPDDL-North
2023-01-05 15:00:00,968.19,West Delhi,BRPL-West
2023-01-05 15:00:00,743.89,East Delhi,BYPL-East
2023-01-05 15:00:00,370.14,Central Delhi,NDMC-Central
2023-01-05 16:00:00,1328.76,South Delhi,BRPL-South
2023-01-05 16:00:00,1091.35,North Delhi,TPDDL-North
2023-01-05 16:00:00,994.15,West Delhi,BRPL-West
2023-01-05 16:00:00,754.95,East Delhi,BYPL-East
2023-01-05 16:00:00,365.91,Central Delhi,NDMC-Central
2023-01-05 17:00:00,1459.79,South Delhi,BRPL-South
2023-01-05 17:00:00,1182.09,North Delhi,TPDDL-North
2023-01-05 17:00:00,1081.72,West Delhi,BRPL-West
2023-01-05 17:00:00,798.66,East Delhi,BYPL-East
2023-01-05 17:00:00,382.12,Central Delhi,NDMC-Central
2023-01-05 18:00:00,1520.49,South Delhi,BRPL-South
2023-01-05 18:00:00,1234.0,North Delhi,TPDDL-North
2023-01-05 18:00:00,1142.77,West Delhi,BRPL-West
2023-01-05 18:00:00,807.88,East Delhi,BYPL-East
2023-01-05 18:00:00,401.01,Central Delhi,NDMC-Central
2023-01-05 19:00:00,1575.61,South Delhi,BRPL-South
2023-01-05 19:00:00,1277.72,North Delhi,TPDDL-North
2023-01-05 19:00:00,1124.37,West Delhi,BRPL-West
2023-01-05 19:00:00,829.89,East Delhi,BYPL-East
2023-01-05 19:00:00,409.41,Central Delhi,NDMC-Central
2023-01-05 20:00:00,1470.81,South Delhi,BRPL-South
2023-01-05 20:00:00,1174.48,North Delhi,TPDDL-North
2023-01-05 20:00:00,1086.18,West Delhi,BRPL-West
2023-01-05 20:00:00,808.84,East Delhi,BYPL-East
2023-01-05 20:00:00,392.39,Central Delhi,NDMC-Central
2023-01-05 21:00:00,1429.52,South Delhi,BRPL-South
2023-01-05 21:00:00,1160.04,North Delhi,TPDDL-North
2023-01-05 21:00:00,1034.3,West Delhi,BRPL-West
2023-01-05 21:00:00,749.21,East Delhi,BYPL-East
2023-01-05 21:00:00,389.81,Central Delhi,NDMC-Central
2023-01-05 22:00:00,1265.48,South Delhi,BRPL-South
2023-01-05 22:00:00,1004.41,North Delhi,TPDDL-North
2023-01-05 22:00:00,931.42,West Delhi,BRPL-West
2023-01-05 22:00:00,654.21,East Delhi,BYPL-East
2023-01-05 22:00:00,334.69,Central Delhi,NDMC-Central
2023-01-05 23:00:00,1126.53,South Delhi,BRPL-South
2023-01-05 23:00:00,892.36,North Delhi,TPDDL-North
2023-01-05 23:00:00,849.78,West Delhi,BRPL-West
2023-01-05 23:00:00,605.28,East Delhi,BYPL-East
2023-01-05 23:00:00,289.94,Central Delhi,NDMC-Central
2023-01-06 00:00:00,979.71,South Delhi,BRPL-South
2023-01-06 00:00:00,736.02,North Delhi,TPDDL-North
2023-01-06 00:00:00,683.6,West Delhi,BRPL-West
2023-01-06 00:00:00,499.64,East Delhi,BYPL-East
2023-01-06 00:00:00,278.66,Central Delhi,NDMC-Central
2023-01-06 01:00:00,1019.94,South Delhi,BRPL-South
2023-01-06 01:00:00,789.64,North Delhi,TPDDL-North
2023-01-06 01:00:00,722.72,West Delhi,BRPL-West
2023-01-06 01:00:00,544.54,East Delhi,BYPL-East
2023-01-06 01:00:00,269.79,Central Delhi,NDMC-Central
2023-01-06 02:00:00,1038.77,South Delhi,BRPL-South
2023-01-06 02:00:00,837.44,North Delhi,TPDDL-North
2023-01-06 02:00:00,766.2,West Delhi,BRPL-West
2023-01-06 02:00:00,567.18,East Delhi,BYPL-East
2023-01-06 02:00:00,289.86,Central Delhi,NDMC-Central
2023-01-06 03:00:00,969.02,South Delhi,BRPL-South
2023-01-06 03:00:00,817.21,North Delhi,TPDDL-North
2023-01-06 03:00:00,753.15,West Delhi,BRPL-West
2023-01-06 03:00:00,519.48,East Delhi,BYPL-East
2023-01-06 03:00:00,239.5,Central Delhi,NDMC-Central
2023-01-06 04:00:00,1045.43,South Delhi,BRPL-South
2023-01-06 04:00:00,852.14,North Delhi,TPDDL-North
2023-01-06 04:00:00,764.15,West Delhi,BRPL-West
2023-01-06 04:00:00,544.54,East Delhi,BYPL-East
2023-01-06 04:00:00,261.66,Central Delhi,NDMC-Central
2023-01-06 05:00:00,1034.95,South Delhi,BRPL-South
2023-01-06 05:00:00,816.32,North Delhi,TPDDL-North
2023-01-06 05:00:00,792.99,West Delhi,BRPL-West
2023-01-06 05:00:00,581.14,East Delhi,BYPL-East
2023-01-06 05:00:00,294.22,Central Delhi,NDMC-Central
2023-01-06 06:00:00,1112.94,South Delhi,BRPL-South
2023-01-06 06:00:00,889.68,North Delhi,TPDDL-North
2023-01-06 06:00:00,813.39,West Delhi,BRPL-West
2023-01-06 06:00:00,605.47,East Delhi,BYPL-East
2023-01-06 06:00:00,302.89,Central Delhi,NDMC-Central
2023-01-06 07:00:00,1228.68,South Delhi,BRPL-South
2023-01-06 07:00:00,980.42,North Delhi,TPDDL-North
2023-01-06 07:00:00,867.28,West Delhi,BRPL-West
2023-01-06 07:00:00,651.46,East Delhi,BYPL-East
2023-01-06 07:00:00,316.76,Central Delhi,NDMC-Central
2023-01-06 08:00:00,1280.56,South Delhi,BRPL-South
2023-01-06 08:00:00,1030.2,North Delhi,TPDDL-North
2023-01-06 08:00:00,940.97,West Delhi,BRPL-West
2023-01-06 08:00:00,673.34,East Delhi,BYPL-East
2023-01-06 08:00:00,355.02,Central Delhi,NDMC-Central
2023-01-06 09:00:00,1369.09,South Delhi,BRPL-South
2023-01-06 09:00:00,1076.44,North Delhi,TPDDL-North
2023-01-06 09:00:00,1007.73,West Delhi,BRPL-West
2023-01-06 09:00:00,729.47,East Delhi,BYPL-East
2023-01-06 09:00:00,344.74,Central Delhi,NDMC-Central
2023-01-06 10:00:00,1363.43,South Delhi,BRPL-South
2023-01-06 10:00:00,1118.67,North Delhi,TPDDL-North
2023-01-06 10:00:00,1014.14,West Delhi,BRPL-West
2023-01-06 10:00:00,727.97,East Delhi,BYPL-East
2023-01-06 10:00:00,367.63,Central Delhi,NDMC-Central
2023-01-06 11:00:00,1408.27,South Delhi,BRPL-South
2023-01-06 11:00:00,1112.81,North Delhi,TPDDL-North
2023-01-06 11:00:00,1032.7,West Delhi,BRPL-West
2023-01-06 11:00:00,741.51,East Delhi,BYPL-East
2023-01-06 11:00:00,357.6,Central Delhi,NDMC-Central
2023-01-06 12:00:00,1460.29,South Delhi,BRPL-South
2023-01-06 12:00:00,1136.74,North Delhi,TPDDL-North
2023-01-06 12:00:00,1064.74,West Delhi,BRPL-West
2023-01-06 12:00:00,790.63,East Delhi,BYPL-East
2023-01-06 12:00:00,403.73,Central Delhi,NDMC-Central
2023-01-06 13:00:00,1478.52,South Delhi,BRPL-South
2023-01-06 13:00:00,1169.67,North Delhi,TPDDL-North
2023-01-06 13:00:00,1067.56,West Delhi,BRPL-West
2023-01-06 13:00:00,793.4,East Delhi,BYPL-East
2023-01-06 13:00:00,399.81,Central Delhi,NDMC-Central
2023-01-06 14:00:00,1488.38,South Delhi,BRPL-South
2023-01-06 14:00:00,1175.52,North Delhi,TPDDL-North
2023-01-06 14:00:00,1060.72,West Delhi,BRPL-West
2023-01-06 14:00:00,780.22,East Delhi,BYPL-East
2023-01-06 14:00:00,395.76,Central Delhi,NDMC-Central
2023-01-06 15:00:00,1397.1,South Delhi,BRPL-South
2023-01-06 15:00:00,1128.41,North Delhi,TPDDL-North
2023-01-06 15:00:00,1023.34,West Delhi,BRPL-West
2023-01-06 15:00:00,740.32,East Delhi,BYPL-East
2023-01-06 15:00:00,379.54,Central Delhi,NDMC-Central
2023-01-06 16:00:00,1360.4,South Delhi,BRPL-South
2023-01-06 16:00:00,1089.49,North Delhi,TPDDL-North
2023-01-06 16:00:00,977.85,West Delhi,BRPL-West
2023-01-06 16:00:00,716.37,East Delhi,BYPL-East
2023-01-06 16:00:00,383.36,Central Delhi,NDMC-Central
2023-01-06 17:00:00,1396.96,South Delhi,BRPL-South
2023-01-06 17:00:00,1115.04,North Delhi,TPDDL-North
2023-01-06 17:00:00,1048.15,West Delhi,BRPL-West
2023-01-06 17:00:00,762.44,East Delhi,BYPL-East
2023-01-06 17:00:00,379.22,Central Delhi,NDMC-Central
2023-01-06 18:00:00,1526.06,South Delhi,BRPL-South
2023-01-06 18:00:00,1258.86,North Delhi,TPDDL-North
2023-01-06 18:00:00,1171.93,West Delhi,BRPL-West
2023-01-06 18:00:00,818.36,East Delhi,BYPL-East
2023-01-06 18:00:00,411.94,Central Delhi,NDMC-Central
2023-01-06 19:00:00,1543.26,South Delhi,BRPL-South
2023-01-06 19:00:00,1240.45,North Delhi,TPDDL-North
2023-01-06 19:00:00,1162.98,West Delhi,BRPL-West
2023-01-06 19:00:00,857.79,East Delhi,BYPL-East
2023-01-06 19:00:00,410.07,Central Delhi,NDMC-Central
2023-01-06 20:00:00,1582.23,South Delhi,BRPL-South
2023-01-06 20:00:00,1291.66,North Delhi,TPDDL-North
2023-01-06 20:00:00,1158.51,West Delhi,BRPL-West
2023-01-06 20:00:00,845.54,East Delhi,BYPL-East
2023-01-06 20:00:00,427.27,Central Delhi,NDMC-Central
2023-01-06 21:00:00,1539.15,South Delhi,BRPL-South
2023-01-06 21:00:00,1210.49,North Delhi,TPDDL-North
2023-01-06 21:00:00,1133.88,West Delhi,BRPL-West
2023-01-06 21:00:00,808.64,East Delhi,BYPL-East
2023-01-06 21:00:00,399.69,Central Delhi,NDMC-Central
2023-01-06 22:00:00,1282.77,South Delhi,BRPL-South
2023-01-06 22:00:00,1030.02,North Delhi,TPDDL-North
2023-01-06 22:00:00,940.57,West Delhi,BRPL-West
2023-01-06 22:00:00,688.95,East Delhi,BYPL-East
2023-01-06 22:00:00,348.32,Central Delhi,NDMC-Central
2023-01-06 23:00:00,1116.94,South Delhi,BRPL-South
2023-01-06 23:00:00,870.82,North Delhi,TPDDL-North
2023-01-06 23:00:00,790.12,West Delhi,BRPL-West
2023-01-06 23:00:00,589.49,East Delhi,BYPL-East
2023-01-06 23:00:00,296.44,Central Delhi,NDMC-Central
2023-01-07 00:00:00,923.93,South Delhi,BRPL-South
2023-01-07 00:00:00,709.04,North Delhi,TPDDL-North
2023-01-07 00:00:00,662.3,West Delhi,BRPL-West
2023-01-07 00:00:00,477.34,East Delhi,BYPL-East
2023-01-07 00:00:00,242.36,Central Delhi,NDMC-Central
2023-01-07 01:00:00,953.88,South Delhi,BRPL-South
2023-01-07 01:00:00,786.06,North Delhi,TPDDL-North
2023-01-07 01:00:00,711.54,West Delhi,BRPL-West
2023-01-07 01:00:00,488.42,East Delhi,BYPL-East
2023-01-07 01:00:00,229.02,Central Delhi,NDMC-Central
2023-01-07 02:00:00,985.24,South Delhi,BRPL-South
2023-01-07 02:00:00,789.29,North Delhi,TPDDL-North
2023-01-07 02:00:00,724.52,West Delhi,BRPL-West
2023-01-07 02:00:00,530.61,East Delhi,BYPL-East
2023-01-07 02:00:00,277.83,Central Delhi,NDMC-Central
2023-01-07 03:00:00,955.8,South Delhi,BRPL-South
2023-01-07 03:00:00,762.31,North Delhi,TPDDL-North
2023-01-07 03:00:00,718.15,West Delhi,BRPL-West
2023-01-07 03:00:00,537.81,East Delhi,BYPL-East
2023-01-07 03:00:00,253.1,Central Delhi,NDMC-Central
2023-01-07 04:00:00,906.98,South Delhi,BRPL-South
2023-01-07 04:00:00,733.54,North Delhi,TPDDL-North
2023-01-07 04:00:00,675.5,West Delhi,BRPL-West
2023-01-07 04:00:00,491.23,East Delhi,BYPL-East
2023-01-07 04:00:00,249.26,Central Delhi,NDMC-Central
2023-01-07 05:00:00,1007.11,South Delhi,BRPL-South
2023-01-07 05:00:00,782.95,North Delhi,TPDDL-North
2023-01-07 05:00:00,714.07,West Delhi,BRPL-West
2023-01-07 05:00:00,535.91,East Delhi,BYPL-East
2023-01-07 05:00:00,241.33,Central Delhi,NDMC-Central
2023-01-07 06:00:00,1087.13,South Delhi,BRPL-South
2023-01-07 06:00:00,866.26,North Delhi,TPDDL-North
2023-01-07 06:00:00,819.93,West Delhi,BRPL-West
2023-01-07 06:00:00,569.65,East Delhi,BYPL-East
2023-01-07 06:00:00,320.4,Central Delhi,NDMC-Central
2023-01-07 07:00:00,1131.04,South Delhi,BRPL-South
2023-01-07 07:00:00,921.21,North Delhi,TPDDL-North
2023-01-07 07:00:00,827.33,West Delhi,BRPL-West
2023-01-07 07:00:00,602.16,East Delhi,BYPL-East
2023-01-07 07:00:00,312.67,Central Delhi,NDMC-Central
2023-01-07 08:00:00,1236.88,South Delhi,BRPL-South
2023-01-07 08:00:00,1011.78,North Delhi,TPDDL-North
2023-01-07 08:00:00,931.25,West Delhi,BRPL-West
2023-01-07 08:00:00,686.19,East Delhi,BYPL-East
2023-01-07 08:00:00,340.27,Central Delhi,NDMC-Central
2023-01-07 09:00:00,1314.62,South Delhi,BRPL-South
2023-01-07 09:00:00,1069.5,North Delhi,TPDDL-North
2023-01-07 09:00:00,971.74,West Delhi,BRPL-West
2023-01-07 09:00:00,717.97,East Delhi,BYPL-East
2023-01-07 09:00:00,349.52,Central Delhi,NDMC-Central
2023-01-07 10:00:00,1336.65,South Delhi,BRPL-South
2023-01-07 10:00:00,1044.19,North Delhi,TPDDL-North
2023-01-07 10:00:00,965.71,West Delhi,BRPL-West
2023-01-07 10:00:00,694.34,East Delhi,BYPL-East
2023-01-07 10:00:00,350.05,Central Delhi,NDMC-Central
2023-01-07 11:00:00,1361.81,South Delhi,BRPL-South
2023-01-07 11:00:00,1101.54,North Delhi,TPDDL-North
2023-01-07 11:00:00,1018.44,West Delhi,BRPL-West
2023-01-07 11:00:00,727.35,East Delhi,BYPL-East
2023-01-07 11:00:00,370.2,Central Delhi,NDMC-Central
2023-01-07 12:00:00,1359.06,South Delhi,BRPL-South
2023-01-07 12:00:00,1102.4,North Delhi,TPDDL-North
2023-01-07 12:00:00,1010.6,West Delhi,BRPL-West
2023-01-07 12:00:00,728.71,East Delhi,BYPL-East
2023-01-07 12:00:00,376.06,Central Delhi,NDMC-Central
2023-01-07 13:00:00,1426.78,South Delhi,BRPL-South
2023-01-07 13:00:00,1131.36,North Delhi,TPDDL-North
2023-01-07 13:00:00,1027.77,West Delhi,BRPL-West
2023-01-07 13:00:00,756.38,East Delhi,BYPL-East
2023-01-07 13:00:00,331.71,Central Delhi,NDMC-Central
2023-01-07 14:00:00,1340.16,South Delhi,BRPL-South
2023-01-07 14:00:00,1090.05,North Delhi,TPDDL-North
2023-01-07 14:00:00,1029.69,West Delhi,BRPL-West
2023-01-07 14:00:00,751.1,East Delhi,BYPL-East
2023-01-07 14:00:00,354.53,Central Delhi,NDMC-Central
2023-01-07 15:00:00,1359.48,South Delhi,BRPL-South
2023-01-07 15:00:00,1063.88,North Delhi,TPDDL-North
2023-01-07 15:00:00,1015.52,West Delhi,BRPL-West
2023-01-07 15:00:00,714.06,East Delhi,BYPL-East
2023-01-07 15:00:00,363.17,Central Delhi,NDMC-Central
2023-01-07 16:00:00,1350.5,South Delhi,BRPL-South
2023-01-07 16:00:00,1063.8,North Delhi,TPDDL-North
2023-01-07 16:00:00,987.28,West Delhi,BRPL-West
2023-01-07 16:00:00,718.69,East Delhi,BYPL-East
2023-01-07 16:00:00,339.14,Central Delhi,NDMC-Central
2023-01-07 17:00:00,1380.84,South Delhi,BRPL-South
2023-01-07 17:00:00,1127.45,North Delhi,TPDDL-North
2023-01-07 17:00:00,1021.3,West Delhi,BRPL-West
2023-01-07 17:00:00,738.15,East Delhi,BYPL-East
2023-01-07 17:00:00,369.6,Central Delhi,NDMC-Central
2023-01-07 18:00:00,1492.69,South Delhi,BRPL-South
2023-01-07 18:00:00,1171.75,North Delhi,TPDDL-North
2023-01-07 18:00:00,1072.23,West Delhi,BRPL-West
2023-01-07 18:00:00,807.74,East Delhi,BYPL-East
2023-01-07 18:00:00,389.4,Central Delhi,NDMC-Central
2023-01-07 19:00:00,1486.61,South Delhi,BRPL-South
2023-01-07 19:00:00,1190.91,North Delhi,TPDDL-North
2023-01-07 19:00:00,1062.34,West Delhi,BRPL-West
2023-01-07 19:00:00,792.75,East Delhi,BYPL-East
2023-01-07 19:00:00,405.69,Central Delhi,NDMC-Central
2023-01-07 20:00:00,1496.32,South Delhi,BRPL-South
2023-01-07 20:00:00,1168.41,North Delhi,TPDDL-North
2023-01-07 20:00:00,1095.31,West Delhi,BRPL-West
2023-01-07 20:00:00,788.44,East Delhi,BYPL-East
2023-01-07 20:00:00,389.25,Central Delhi,NDMC-Central
2023-01-07 21:00:00,1439.51,South Delhi,BRPL-South
2023-01-07 21:00:00,1160.77,North Delhi,TPDDL-North
2023-01-07 21:00:00,1059.09,West Delhi,BRPL-West
2023-01-07 21:00:00,754.26,East Delhi,BYPL-East
2023-01-07 21:00:00,383.24,Central Delhi,NDMC-Central
2023-01-07 22:00:00,1231.39,South Delhi,BRPL-South
2023-01-07 22:00:00,985.62,North Delhi,TPDDL-North
2023-01-07 22:00:00,914.04,West Delhi,BRPL-West
2023-01-07 22:00:00,654.88,East Delhi,BYPL-East
2023-01-07 22:00:00,316.95,Central Delhi,NDMC-Central
2023-01-07 23:00:00,1105.53,South Delhi,BRPL-South
2023-01-07 23:00:00,876.86,North Delhi,TPDDL-North
2023-01-07 23:00:00,808.85,West Delhi,BRPL-West
2023-01-07 23:00:00,594.6,East Delhi,BYPL-East
2023-01-07 23:00:00,286.65,Central Delhi,NDMC-Central
2023-01-08 00:00:00,905.68,South Delhi,BRPL-South
2023-01-08 00:00:00,701.48,North Delhi,TPDDL-North
2023-01-08 00:00:00,681.63,West Delhi,BRPL-West
2023-01-08 00:00:00,472.49,East Delhi,BYPL-East
2023-01-08 00:00:00,215.17,Central Delhi,NDMC-Central
2023-01-08 01:00:00,884.68,South Delhi,BRPL-South
2023-01-08 01:00:00,720.78,North Delhi,TPDDL-North
2023-01-08 01:00:00,655.89,West Delhi,BRPL-West
2023-01-08 01:00:00,474.95,East Delhi,BYPL-East
2023-01-08 01:00:00,249.3,Central Delhi,NDMC-Central
2023-01-08 02:00:00,950.33,South Delhi,BRPL-South
2023-01-08 02:00:00,762.62,North Delhi,TPDDL-North
2023-01-08 02:00:00,702.67,West Delhi,BRPL-West
2023-01-08 02:00:00,472.69,East Delhi,BYPL-East
2023-01-08 02:00:00,246.69,Central Delhi,NDMC-Central
2023-01-08 03:00:00,900.54,South Delhi,BRPL-South
2023-01-08 03:00:00,719.93,North Delhi,TPDDL-North
2023-01-08 03:00:00,675.68,West Delhi,BRPL-West
2023-01-08 03:00:00,497.81,East Delhi,BYPL-East
2023-01-08 03:00:00,243.04,Central Delhi,NDMC-Central
2023-01-08 04:00:00,933.96,South Delhi,BRPL-South
2023-01-08 04:00:00,733.43,North Delhi,TPDDL-North
2023-01-08 04:00:00,679.54,West Delhi,BRPL-West
2023-01-08 04:00:00,509.02,East Delhi,BYPL-East
2023-01-08 04:00:00,238.75,Central Delhi,NDMC-Central
2023-01-08 05:00:00,975.29,South Delhi,BRPL-South
2023-01-08 05:00:00,757.78,North Delhi,TPDDL-North
2023-01-08 05:00:00,722.37,West Delhi,BRPL-West
2023-01-08 05:00:00,525.21,East Delhi,BYPL-East
2023-01-08 05:00:00,258.9,Central Delhi,NDMC-Central
2023-01-08 06:00:00,991.37,South Delhi,BRPL-South
2023-01-08 06:00:00,795.34,North Delhi,TPDDL-North
2023-01-08 06:00:00,744.59,West Delhi,BRPL-West
2023-01-08 06:00:00,521.27,East Delhi,BYPL-East
2023-01-08 06:00:00,274.36,Central Delhi,NDMC-Central
2023-01-08 07:00:00,1064.81,South Delhi,BRPL-South
2023-01-08 07:00:00,855.94,North Delhi,TPDDL-North
2023-01-08 07:00:00,819.79,West Delhi,BRPL-West
2023-01-08 07:00:00,548.87,East Delhi,BYPL-East
2023-01-08 07:00:00,306.85,Central Delhi,NDMC-Central
2023-01-08 08:00:00,1179.76,South Delhi,BRPL-South
2023-01-08 08:00:00,940.65,North Delhi,TPDDL-North
2023-01-08 08:00:00,867.31,West Delhi,BRPL-West
2023-01-08 08:00:00,623.61,East Delhi,BYPL-East
2023-01-08 08:00:00,334.77,Central Delhi,NDMC-Central
2023-01-08 09:00:00,1251.34,South Delhi,BRPL-South
2023-01-08 09:00:00,977.82,North Delhi,TPDDL-North
2023-01-08 09:00:00,904.29,West Delhi,BRPL-West
2023-01-08 09:00:00,642.25,East Delhi,BYPL-East
2023-01-08 09:00:00,335.99,Central Delhi,NDMC-Central
2023-01-08 10:00:00,1275.98,South Delhi,BRPL-South
2023-01-08 10:00:00,1018.76,North Delhi,TPDDL-North
