timestamp,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,is_synthetic
2023-01-17 13:00:00,18.67,60.6,18.67,0.0,8.63,True
2023-01-17 14:00:00,19.61,58.4,19.61,0.0,9.02,True
2023-01-17 15:00:00,19.66,56.5,19.66,0.0,10.88,True
2023-01-17 16:00:00,19.55,60.8,19.55,0.0,5.51,True
2023-01-17 17:00:00,19.2,50.9,19.2,0.0,5.58,True
2023-01-17 18:00:00,18.74,56.6,18.74,0.0,5.8,True
2023-01-17 19:00:00,17.47,56.4,17.47,0.0,11.74,True
2023-01-17 20:00:00,16.34,56.3,16.34,0.0,13.39,True
2023-01-17 21:00:00,14.74,64.0,14.74,0.0,5.13,True
2023-01-17 22:00:00,13.18,77.8,11.98,0.0,5.49,True
2023-01-17 23:00:00,12.06,73.1,10.86,0.0,12.58,True
2023-01-18 00:00:00,10.09,84.8,8.89,0.0,14.58,True
2023-01-18 01:00:00,8.56,87.7,7.36,0.0,15.64,True
2023-01-18 02:00:00,7.3,93.1,6.1,0.0,5.94,True
2023-01-18 03:00:00,6.09,89.6,4.89,0.0,11.91,True
2023-01-18 04:00:00,5.99,91.2,4.79,0.0,22.09,True
2023-01-18 05:00:00,6.85,82.1,5.65,0.0,6.8,True
2023-01-18 06:00:00,7.64,79.7,6.44,0.0,13.91,True
2023-01-18 07:00:00,8.93,77.3,7.73,0.0,10.01,True
2023-01-18 08:00:00,10.8,72.9,9.6,0.0,28.15,True
2023-01-18 09:00:00,12.87,70.0,11.67,0.0,2.0,True
2023-01-18 10:00:00,14.39,68.7,14.39,0.0,10.83,True
2023-01-18 11:00:00,16.42,60.4,16.42,0.0,19.09,True
2023-01-18 12:00:00,17.75,53.6,17.75,0.0,4.9,True
2023-01-18 13:00:00,18.46,58.1,18.46,0.0,14.14,True
2023-01-18 14:00:00,18.96,52.1,18.96,0.0,6.98,True
2023-01-18 15:00:00,18.74,51.7,18.74,0.0,2.69,True
2023-01-18 16:00:00,18.4,53.6,18.4,0.0,6.84,True
2023-01-18 17:00:00,17.89,53.8,17.89,0.0,5.16,True
2023-01-18 18:00:00,17.49,61.6,17.49,0.0,16.59,True
2023-01-18 19:00:00,17.14,59.2,17.14,0.0,28.41,True
2023-01-18 20:00:00,15.27,67.7,15.27,0.0,7.19,True
2023-01-18 21:00:00,14.0,67.5,14.0,0.0,6.88,True
2023-01-18 22:00:00,12.11,69.9,10.91,0.0,2.16,True
2023-01-18 23:00:00,10.91,74.4,9.71,0.0,15.74,True
2023-01-19 00:00:00,9.75,71.7,8.55,0.0,20.88,True
2023-01-19 01:00:00,8.03,80.7,6.83,0.0,12.72,True
2023-01-19 02:00:00,7.76,84.5,6.56,0.0,6.7,True
2023-01-19 03:00:00,7.24,85.9,6.04,0.0,11.13,True
2023-01-19 04:00:00,7.14,76.4,5.94,0.0,15.43,True
2023-01-19 05:00:00,7.22,74.7,6.02,0.0,8.62,True
2023-01-19 06:00:00,7.85,76.7,6.65,0.0,13.4,True
2023-01-19 07:00:00,9.23,81.7,8.03,0.0,7.43,True
2023-01-19 08:00:00,10.57,73.8,9.37,0.0,3.78,True
2023-01-19 09:00:00,12.27,66.3,11.07,0.0,15.0,True
2023-01-19 10:00:00,14.0,59.9,14.0,0.0,10.29,True
2023-01-19 11:00:00,16.04,59.5,16.04,0.0,11.19,True
2023-01-19 12:00:00,17.22,56.1,17.22,0.0,16.23,True
2023-01-19 13:00:00,17.71,60.4,17.71,0.0,5.28,True
2023-01-19 14:00:00,18.91,58.9,18.91,0.0,6.9,True
2023-01-19 15:00:00,19.17,49.9,19.17,0.0,20.67,True
2023-01-19 16:00:00,19.61,57.2,19.61,0.0,10.88,True
2023-01-19 17:00:00,19.35,57.9,19.35,0.0,15.41,True
2023-01-19 18:00:00,18.51,52.5,18.51,0.0,9.62,True
2023-01-19 19:00:00,17.56,59.5,17.56,0.0,13.22,True
2023-01-19 20:00:00,17.01,64.4,17.01,0.0,13.53,True
2023-01-19 21:00:00,16.34,67.3,16.34,0.0,6.26,True
2023-01-19 22:00:00,14.78,63.4,14.78,0.0,29.61,True
2023-01-19 23:00:00,13.32,74.3,12.12,0.0,11.12,True
2023-01-20 00:00:00,12.53,79.4,11.33,0.84,3.12,True
2023-01-20 01:00:00,11.07,85.7,9.87,0.0,3.65,True
2023-01-20 02:00:00,10.43,78.4,9.23,0.0,7.14,True
2023-01-20 03:00:00,10.0,79.8,8.8,0.0,2.57,True
2023-01-20 04:00:00,10.11,81.0,8.91,0.0,19.02,True
2023-01-20 05:00:00,10.15,81.9,8.95,0.0,6.35,True
2023-01-20 06:00:00,10.27,79.2,9.07,0.0,4.37,True
2023-01-20 07:00:00,10.53,78.6,9.33,0.0,11.54,True
2023-01-20 08:00:00,11.44,68.4,10.24,0.0,13.33,True
2023-01-20 09:00:00,12.78,71.0,11.58,0.0,7.46,True
2023-01-20 10:00:00,14.24,62.8,14.24,0.0,13.44,True
2023-01-20 11:00:00,16.52,61.6,16.52,0.0,15.29,True
2023-01-20 12:00:00,18.26,66.0,18.26,0.0,7.33,True
2023-01-20 13:00:00,18.91,51.0,18.91,0.0,4.03,True
2023-01-20 14:00:00,19.77,53.8,19.77,0.0,6.79,True
2023-01-20 15:00:00,19.96,49.0,19.96,0.0,8.26,True
2023-01-20 16:00:00,19.81,54.8,19.81,0.0,9.71,True
2023-01-20 17:00:00,19.47,59.4,19.47,0.0,15.5,True
2023-01-20 18:00:00,18.93,57.9,18.93,0.0,8.45,True
2023-01-20 19:00:00,17.69,59.4,17.69,0.0,5.69,True
2023-01-20 20:00:00,16.79,68.4,16.79,0.0,6.66,True
2023-01-20 21:00:00,14.84,67.9,14.84,0.0,10.67,True
2023-01-20 22:00:00,13.34,73.6,12.14,0.0,11.27,True
2023-01-20 23:00:00,12.94,76.6,11.74,0.0,22.88,True
2023-01-21 00:00:00,11.83,65.4,10.63,0.0,8.2,True
2023-01-21 01:00:00,11.33,79.1,10.13,0.0,5.72,True
2023-01-21 02:00:00,10.58,76.8,9.38,0.0,2.0,True
2023-01-21 03:00:00,10.39,78.6,9.19,0.0,2.75,True
2023-01-21 04:00:00,10.34,87.7,9.14,0.0,12.52,True
2023-01-21 05:00:00,10.64,79.3,9.44,0.0,6.45,True
2023-01-21 06:00:00,11.06,86.4,9.86,0.0,17.93,True
2023-01-21 07:00:00,12.29,70.5,11.09,0.0,2.41,True
2023-01-21 08:00:00,13.23,68.6,12.03,0.0,7.03,True
2023-01-21 09:00:00,14.94,72.4,14.94,0.0,15.09,True
2023-01-21 10:00:00,16.84,64.4,16.84,0.0,19.25,True
2023-01-21 11:00:00,18.37,63.5,18.37,0.0,13.13,True
2023-01-21 12:00:00,19.48,58.7,19.48,0.0,16.02,True
2023-01-21 13:00:00,20.63,56.0,20.63,0.0,5.53,True
2023-01-21 14:00:00,21.16,53.7,21.16,0.0,7.83,True
2023-01-21 15:00:00,21.82,54.8,21.82,0.0,19.93,True
2023-01-21 16:00:00,20.96,56.8,20.96,0.0,5.23,True
2023-01-21 17:00:00,20.36,61.7,20.36,0.0,9.51,True
2023-01-21 18:00:00,18.74,56.4,18.74,0.0,13.88,True
2023-01-21 19:00:00,17.05,58.3,17.05,0.0,18.49,True
2023-01-21 20:00:00,16.31,61.0,16.31,0.0,8.84,True
2023-01-21 21:00:00,15.21,72.5,15.21,0.0,7.61,True
2023-01-21 22:00:00,13.41,73.0,12.21,0.0,11.94,True
2023-01-21 23:00:00,11.37,66.2,10.17,0.0,23.74,True
2023-01-22 00:00:00,9.07,69.1,7.87,0.0,11.87,True
2023-01-22 01:00:00,7.92,76.1,6.72,0.0,12.18,True
2023-01-22 02:00:00,8.28,82.0,7.08,0.0,8.82,True
2023-01-22 03:00:00,8.16,81.8,6.96,0.0,5.47,True
2023-01-22 04:00:00,8.03,83.9,6.83,0.0,7.72,True
2023-01-22 05:00:00,8.7,80.1,7.5,0.0,8.72,True
2023-01-22 06:00:00,8.91,84.4,7.71,0.0,7.65,True
2023-01-22 07:00:00,9.97,79.2,8.77,0.0,9.34,True
2023-01-22 08:00:00,11.41,73.2,10.21,0.0,12.46,True
2023-01-22 09:00:00,12.91,74.0,11.71,0.0,6.5,True
2023-01-22 10:00:00,14.81,59.1,14.81,0.0,15.6,True
2023-01-22 11:00:00,16.44,61.9,16.44,0.0,11.94,True
2023-01-22 12:00:00,18.02,59.7,18.02,0.0,9.88,True
2023-01-22 13:00:00,18.8,59.0,18.8,0.0,8.37,True
2023-01-22 14:00:00,19.91,48.0,19.91,0.0,5.25,True
2023-01-22 15:00:00,20.92,53.0,20.92,0.0,12.56,True
2023-01-22 16:00:00,20.46,55.8,20.46,0.0,29.81,True
2023-01-22 17:00:00,19.66,57.2,19.66,0.0,18.86,True
2023-01-22 18:00:00,19.42,61.9,19.42,0.0,13.53,True
2023-01-22 19:00:00,18.22,62.9,18.22,0.0,20.21,True
2023-01-22 20:00:00,17.45,62.8,17.45,0.0,6.84,True
2023-01-22 21:00:00,15.76,69.3,15.76,0.0,5.98,True
2023-01-22 22:00:00,14.81,69.5,14.81,0.0,9.34,True
2023-01-22 23:00:00,13.36,74.4,12.16,0.0,9.7,True
2023-01-23 00:00:00,12.26,80.1,11.06,0.0,17.8,True
2023-01-23 01:00:00,11.8,79.2,10.6,0.0,15.36,True
2023-01-23 02:00:00,10.86,82.6,9.66,0.0,2.32,True
2023-01-23 03:00:00,10.06,85.8,8.86,0.0,15.58,True
2023-01-23 04:00:00,9.89,84.7,8.69,0.0,8.45,True
2023-01-23 05:00:00,10.47,85.7,9.27,0.91,11.52,True
2023-01-23 06:00:00,10.6,88.1,9.4,0.0,9.03,True
2023-01-23 07:00:00,11.95,79.0,10.75,0.0,6.43,True
2023-01-23 08:00:00,13.04,71.1,11.84,0.0,11.46,True
2023-01-23 09:00:00,14.97,71.4,14.97,0.0,6.15,True
2023-01-23 10:00:00,15.49,67.6,15.49,0.0,8.56,True
2023-01-23 11:00:00,16.64,64.7,16.64,0.0,5.52,True
2023-01-23 12:00:00,17.28,65.1,17.28,0.0,4.41,True
2023-01-23 13:00:00,18.05,49.9,18.05,0.0,28.94,True
2023-01-23 14:00:00,18.94,61.0,18.94,0.0,7.08,True
2023-01-23 15:00:00,19.28,61.5,19.28,0.0,8.56,True
2023-01-23 16:00:00,19.2,56.5,19.2,0.0,18.69,True
2023-01-23 17:00:00,18.76,57.6,18.76,0.0,10.29,True
2023-01-23 18:00:00,18.11,56.2,18.11,0.0,5.36,True
2023-01-23 19:00:00,16.67,59.9,16.67,0.0,5.4,True
2023-01-23 20:00:00,15.69,65.9,15.69,0.0,5.12,True
2023-01-23 21:00:00,14.54,69.2,14.54,0.0,23.62,True
2023-01-23 22:00:00,13.23,73.2,12.03,0.0,2.09,True
2023-01-23 23:00:00,12.04,76.3,10.84,0.0,4.7,True
2023-01-24 00:00:00,11.03,80.5,9.83,0.0,7.21,True
2023-01-24 01:00:00,10.82,82.5,9.62,0.0,7.18,True
2023-01-24 02:00:00,10.04,77.0,8.84,0.0,6.72,True
2023-01-24 03:00:00,9.55,85.3,8.35,0.0,12.69,True
2023-01-24 04:00:00,9.29,89.2,8.09,0.0,10.92,True
2023-01-24 05:00:00,9.31,80.6,8.11,0.0,5.95,True
2023-01-24 06:00:00,9.63,84.8,8.43,0.0,6.93,True
2023-01-24 07:00:00,10.43,72.5,9.23,0.0,33.76,True
2023-01-24 08:00:00,11.79,72.8,10.59,0.0,11.18,True
2023-01-24 09:00:00,13.46,66.8,12.26,0.0,2.0,True
2023-01-24 10:00:00,15.04,71.2,15.04,0.0,5.38,True
2023-01-24 11:00:00,16.23,68.8,16.23,0.0,6.75,True
2023-01-24 12:00:00,17.94,58.7,17.94,0.0,28.53,True
2023-01-24 13:00:00,19.3,61.3,19.3,0.0,7.04,True
2023-01-24 14:00:00,19.97,61.5,19.97,0.0,7.36,True
2023-01-24 15:00:00,20.08,53.9,20.08,0.0,2.81,True
2023-01-24 16:00:00,20.28,54.7,20.28,0.0,9.63,True
2023-01-24 17:00:00,19.94,58.2,19.94,0.0,14.58,True
2023-01-24 18:00:00,18.58,53.8,18.58,0.0,9.23,True
2023-01-24 19:00:00,17.49,60.3,17.49,0.0,7.0,True
2023-01-24 20:00:00,16.31,71.6,16.31,0.0,8.3,True
2023-01-24 21:00:00,14.51,64.6,14.51,0.0,14.2,True
2023-01-24 22:00:00,13.12,73.7,11.92,0.0,7.84,True
2023-01-24 23:00:00,11.14,75.9,9.94,0.0,7.94,True
2023-01-25 00:00:00,10.6,76.2,9.4,0.0,11.94,True
2023-01-25 01:00:00,10.1,80.3,8.9,0.0,6.24,True
2023-01-25 02:00:00,9.3,88.1,8.1,0.0,5.09,True
2023-01-25 03:00:00,9.12,84.1,7.92,0.0,2.92,True
2023-01-25 04:00:00,8.22,84.7,7.02,0.0,8.6,True
2023-01-25 05:00:00,8.26,87.2,7.06,0.0,6.13,True
2023-01-25 06:00:00,9.02,77.7,7.82,0.0,15.59,True
2023-01-25 07:00:00,9.78,72.0,8.58,0.0,7.94,True
2023-01-25 08:00:00,11.5,80.0,10.3,0.0,14.53,True
2023-01-25 09:00:00,13.85,69.9,12.65,0.0,12.98,True
2023-01-25 10:00:00,14.93,69.3,14.93,0.0,2.66,True
2023-01-25 11:00:00,16.1,59.2,16.1,0.0,4.18,True
2023-01-25 12:00:00,17.55,60.7,17.55,0.0,24.75,True
2023-01-25 13:00:00,19.29,52.2,19.29,0.0,6.3,True
2023-01-25 14:00:00,19.55,55.2,19.55,0.0,11.41,True
2023-01-25 15:00:00,20.04,51.5,20.04,0.0,8.53,True
2023-01-25 16:00:00,20.76,50.7,20.76,0.0,2.73,True
2023-01-25 17:00:00,19.67,54.0,19.67,0.0,5.38,True
2023-01-25 18:00:00,18.39,48.0,18.39,0.0,4.7,True
2023-01-25 19:00:00,17.18,55.2,17.18,0.0,13.86,True
2023-01-25 20:00:00,15.7,66.2,15.7,0.0,5.36,True
2023-01-25 21:00:00,14.63,68.0,14.63,0.0,21.97,True
2023-01-25 22:00:00,13.26,66.0,12.06,0.0,12.12,True
2023-01-25 23:00:00,11.15,76.0,9.95,0.0,3.76,True
2023-01-26 00:00:00,10.28,73.4,9.08,0.0,2.0,True
2023-01-26 01:00:00,9.08,82.3,7.88,0.0,9.76,True
2023-01-26 02:00:00,8.95,80.6,7.75,0.0,11.72,True
2023-01-26 03:00:00,8.4,80.6,7.2,0.0,7.2,True
2023-01-26 04:00:00,8.25,81.4,7.05,0.0,9.49,True
2023-01-26 05:00:00,8.97,91.0,7.77,0.0,3.28,True
2023-01-26 06:00:00,10.13,75.8,8.93,0.0,7.54,True
2023-01-26 07:00:00,11.45,77.1,10.25,0.0,15.6,True
2023-01-26 08:00:00,12.13,76.1,10.93,0.0,25.23,True
2023-01-26 09:00:00,13.87,65.5,12.67,0.0,8.77,True
2023-01-26 10:00:00,15.01,59.3,15.01,0.0,11.09,True
2023-01-26 11:00:00,16.62,59.8,16.62,0.0,15.88,True
2023-01-26 12:00:00,17.39,62.2,17.39,0.0,9.96,True
2023-01-26 13:00:00,18.68,55.3,18.68,0.0,11.51,True
2023-01-26 14:00:00,19.13,54.0,19.13,0.0,20.79,True
2023-01-26 15:00:00,19.04,57.7,19.04,0.0,11.2,True
2023-01-26 16:00:00,19.38,51.0,19.38,0.0,7.35,True
2023-01-26 17:00:00,19.12,54.9,19.12,0.0,20.57,True
2023-01-26 18:00:00,18.14,51.1,18.14,0.0,10.57,True
2023-01-26 19:00:00,17.7,61.1,17.7,0.0,4.03,True
2023-01-26 20:00:00,16.23,64.0,16.23,0.0,7.88,True
2023-01-26 21:00:00,14.83,69.8,14.83,0.0,26.94,True
2023-01-26 22:00:00,13.47,65.7,12.27,0.0,16.58,True
2023-01-26 23:00:00,11.82,73.0,10.62,0.0,6.41,True
2023-01-27 00:00:00,10.91,71.8,9.71,0.0,17.8,True
2023-01-27 01:00:00,9.7,78.4,8.5,0.0,7.83,True
2023-01-27 02:00:00,8.87,87.0,7.67,0.0,5.48,True
2023-01-27 03:00:00,9.12,80.6,7.92,0.0,15.8,True
2023-01-27 04:00:00,8.78,76.3,7.58,0.0,4.15,True
2023-01-27 05:00:00,8.3,78.0,7.1,0.0,5.56,True
2023-01-27 06:00:00,9.84,72.4,8.64,0.0,9.84,True
2023-01-27 07:00:00,12.02,71.0,10.82,0.0,10.87,True
2023-01-27 08:00:00,13.19,75.6,11.99,0.0,14.41,True
2023-01-27 09:00:00,13.9,63.6,12.7,0.0,4.78,True
2023-01-27 10:00:00,15.33,67.0,15.33,0.0,9.95,True
2023-01-27 11:00:00,16.72,62.3,16.72,0.0,2.0,True
2023-01-27 12:00:00,17.98,57.0,17.98,0.0,2.09,True
2023-01-27 13:00:00,18.63,57.5,18.63,0.0,5.74,True
2023-01-27 14:00:00,19.65,51.1,19.65,0.0,14.4,True
2023-01-27 15:00:00,20.26,57.4,20.26,0.0,12.39,True
2023-01-27 16:00:00,19.66,51.4,19.66,0.0,7.81,True
2023-01-27 17:00:00,19.57,53.7,19.57,0.0,2.56,True
2023-01-27 18:00:00,19.65,55.2,19.65,0.0,10.8,True
2023-01-27 19:00:00,18.62,62.6,18.62,0.0,36.0,True
2023-01-27 20:00:00,17.16,65.2,17.16,0.0,9.05,True
2023-01-27 21:00:00,15.64,56.1,15.64,0.0,4.17,True
2023-01-27 22:00:00,14.39,71.3,14.39,0.0,8.63,True
2023-01-27 23:00:00,12.25,66.8,11.05,0.0,2.93,True
2023-01-28 00:00:00,11.21,75.5,10.01,0.0,6.36,True
2023-01-28 01:00:00,10.05,78.9,8.85,0.0,13.75,True
2023-01-28 02:00:00,10.11,79.7,8.91,0.0,19.74,True
2023-01-28 03:00:00,9.7,83.9,8.5,0.0,7.47,True
2023-01-28 04:00:00,10.42,84.7,9.22,0.0,3.65,True
2023-01-28 05:00:00,10.38,77.7,9.18,0.0,14.26,True
2023-01-28 06:00:00,11.41,75.6,10.21,0.0,10.47,True
2023-01-28 07:00:00,12.63,76.0,11.43,0.0,8.52,True
2023-01-28 08:00:00,13.59,66.8,12.39,0.0,9.57,True
2023-01-28 09:00:00,15.13,67.5,15.13,0.0,7.68,True
2023-01-28 10:00:00,17.12,71.1,17.12,0.0,9.04,True
2023-01-28 11:00:00,18.41,56.2,18.41,0.0,10.08,True
2023-01-28 12:00:00,18.99,57.8,18.99,0.0,10.71,True
2023-01-28 13:00:00,20.03,54.3,20.03,0.0,9.45,True
2023-01-28 14:00:00,20.4,62.9,20.4,0.0,5.12,True
2023-01-28 15:00:00,20.63,51.9,20.63,0.0,24.42,True
2023-01-28 16:00:00,20.58,52.3,20.58,0.0,8.77,True
2023-01-28 17:00:00,19.49,51.1,19.49,0.0,2.43,True
2023-01-28 18:00:00,18.12,57.2,18.12,0.0,7.93,True
2023-01-28 19:00:00,17.3,60.9,17.3,0.0,8.23,True
2023-01-28 20:00:00,15.83,59.5,15.83,0.0,5.53,True
2023-01-28 21:00:00,13.42,70.6,12.22,0.0,4.4,True
2023-01-28 22:00:00,12.36,71.4,11.16,0.0,10.05,True
2023-01-28 23:00:00,11.13,77.2,9.93,0.0,9.98,True
2023-01-29 00:00:00,9.79,75.6,8.59,0.0,4.03,True
2023-01-29 01:00:00,8.34,80.4,7.14,0.0,10.13,True
2023-01-29 02:00:00,8.09,80.3,6.89,0.0,11.67,True
2023-01-29 03:00:00,7.99,87.8,6.79,0.0,3.74,True
2023-01-29 04:00:00,9.09,82.3,7.89,0.0,7.74,True
2023-01-29 05:00:00,9.74,80.8,8.54,0.0,24.24,True
2023-01-29 06:00:00,10.73,77.0,9.53,0.0,13.19,True
2023-01-29 07:00:00,11.79,74.1,10.59,0.86,13.22,True
2023-01-29 08:00:00,13.48,73.9,12.28,0.0,13.33,True
2023-01-29 09:00:00,15.21,72.7,15.21,0.0,17.41,True
2023-01-29 10:00:00,17.22,63.0,17.22,0.0,2.0,True
2023-01-29 11:00:00,18.43,62.7,18.43,0.0,5.65,True
2023-01-29 12:00:00,19.52,59.9,19.52,0.0,2.74,True
2023-01-29 13:00:00,20.35,58.1,20.35,0.0,7.61,True
2023-01-29 14:00:00,21.39,48.1,21.39,0.0,6.54,True
2023-01-29 15:00:00,22.31,50.4,22.31,0.0,7.0,True
2023-01-29 16:00:00,22.04,48.7,22.04,0.0,13.82,True
2023-01-29 17:00:00,21.4,55.4,21.4,0.0,5.76,True
2023-01-29 18:00:00,20.7,53.6,20.7,0.59,24.92,True
2023-01-29 19:00:00,19.47,57.9,19.47,0.0,2.18,True
2023-01-29 20:00:00,18.49,58.3,18.49,0.0,18.38,True
2023-01-29 21:00:00,16.08,65.0,16.08,0.0,3.15,True
2023-01-29 22:00:00,14.24,65.8,14.24,0.0,13.49,True
2023-01-29 23:00:00,12.5,76.8,11.3,0.0,13.05,True
2023-01-30 00:00:00,10.46,78.8,9.26,0.0,7.77,True
2023-01-30 01:00:00,9.12,80.0,7.92,0.0,14.35,True
2023-01-30 02:00:00,8.14,79.9,6.94,0.0,5.34,True
2023-01-30 03:00:00,7.83,73.8,6.63,0.0,4.72,True
2023-01-30 04:00:00,8.43,80.0,7.23,0.0,13.66,True
2023-01-30 05:00:00,8.86,77.7,7.66,0.0,6.59,True
2023-01-30 06:00:00,9.33,79.8,8.13,0.0,23.28,True
2023-01-30 07:00:00,10.51,78.6,9.31,0.0,13.65,True
2023-01-30 08:00:00,12.36,74.2,11.16,0.0,11.23,True
2023-01-30 09:00:00,13.51,74.4,12.31,0.0,6.94,True
2023-01-30 10:00:00,14.75,63.4,14.75,0.0,4.09,True
2023-01-30 11:00:00,16.52,59.8,16.52,0.0,16.5,True
2023-01-30 12:00:00,17.8,63.3,17.8,0.0,16.4,True
2023-01-30 13:00:00,19.18,57.3,19.18,0.0,5.74,True
2023-01-30 14:00:00,19.96,53.9,19.96,0.0,3.66,True
2023-01-30 15:00:00,20.64,61.5,20.64,0.0,9.62,True
2023-01-30 16:00:00,20.23,56.5,20.23,0.0,9.25,True
2023-01-30 17:00:00,19.85,54.5,19.85,0.0,14.95,True
2023-01-30 18:00:00,19.02,54.4,19.02,0.0,7.75,True
2023-01-30 19:00:00,17.5,65.2,17.5,0.0,21.65,True
2023-01-30 20:00:00,15.62,63.9,15.62,0.0,12.31,True
2023-01-30 21:00:00,14.53,66.7,14.53,0.0,23.69,True
2023-01-30 22:00:00,12.97,73.0,11.77,0.0,3.55,True
2023-01-30 23:00:00,11.21,77.3,10.01,0.0,10.21,True
2023-01-31 00:00:00,10.12,79.1,8.92,0.0,20.59,True
2023-01-31 01:00:00,9.65,82.9,8.45,0.0,3.85,True
2023-01-31 02:00:00,8.1,82.9,6.9,0.0,15.72,True
2023-01-31 03:00:00,7.28,84.2,6.08,0.0,2.67,True
2023-01-31 04:00:00,7.1,78.9,5.9,0.0,22.01,True
2023-01-31 05:00:00,8.28,88.0,7.08,0.0,4.08,True
2023-01-31 06:00:00,9.31,73.9,8.11,0.0,3.71,True
2023-01-31 07:00:00,10.83,77.4,9.63,0.0,4.31,True
2023-01-31 08:00:00,11.8,67.6,10.6,0.0,14.47,True
2023-01-31 09:00:00,12.93,69.0,11.73,0.0,7.66,True
2023-01-31 10:00:00,14.74,63.4,14.74,0.0,8.83,True
2023-01-31 11:00:00,16.32,62.8,16.32,0.0,5.34,True
2023-01-31 12:00:00,17.93,60.5,17.93,0.0,9.33,True
2023-01-31 13:00:00,18.97,52.8,18.97,0.0,20.1,True
2023-01-31 14:00:00,19.88,54.8,19.88,0.0,3.9,True
2023-01-31 15:00:00,20.36,59.6,20.36,0.0,36.0,True
2023-01-31 16:00:00,20.69,48.9,20.69,0.0,8.17,True
2023-01-31 17:00:00,20.62,51.8,20.62,0.0,5.07,True
2023-01-31 18:00:00,19.2,60.6,19.2,0.0,3.68,True
2023-01-31 19:00:00,17.26,60.2,17.26,0.0,11.53,True
2023-01-31 20:00:00,16.43,63.7,16.43,0.0,10.59,True
2023-01-31 21:00:00,15.51,70.7,15.51,0.0,4.23,True
2023-01-31 22:00:00,13.63,67.1,12.43,0.0,18.01,True
2023-01-31 23:00:00,11.51,71.7,10.31,0.0,12.68,True
2023-02-01 00:00:00,10.5,74.3,9.3,0.0,17.48,True
2023-02-01 01:00:00,9.93,78.0,8.73,0.0,19.04,True
2023-02-01 02:00:00,10.01,86.5,8.81,0.0,3.63,True
2023-02-01 03:00:00,9.9,75.1,8.7,0.0,18.94,True
2023-02-01 04:00:00,9.82,77.0,8.62,0.0,13.84,True
2023-02-01 05:00:00,9.93,75.3,8.73,0.0,12.53,True
2023-02-01 06:00:00,10.78,84.4,9.58,0.0,7.95,True
2023-02-01 07:00:00,11.8,73.7,10.6,0.0,18.3,True
2023-02-01 08:00:00,12.78,71.6,11.58,0.0,19.96,True
2023-02-01 09:00:00,15.13,62.9,15.13,0.0,11.97,True
2023-02-01 10:00:00,17.38,64.7,17.38,0.0,12.56,True
2023-02-01 11:00:00,19.26,65.7,19.26,0.0,28.63,True
2023-02-01 12:00:00,20.14,60.1,20.14,0.0,2.0,True
2023-02-01 13:00:00,21.5,56.2,21.5,0.0,21.25,True
2023-02-01 14:00:00,22.43,48.6,22.43,0.0,9.63,True
2023-02-01 15:00:00,22.91,52.8,22.91,0.0,22.33,True
2023-02-01 16:00:00,23.3,54.8,23.3,0.0,5.21,True
2023-02-01 17:00:00,23.04,51.3,23.04,0.0,11.77,True
2023-02-01 18:00:00,22.45,59.8,22.45,0.0,11.62,True
2023-02-01 19:00:00,21.51,63.4,21.51,0.0,13.28,True
2023-02-01 20:00:00,20.21,61.0,20.21,0.0,8.21,True
2023-02-01 21:00:00,17.91,69.5,17.91,0.0,6.76,True
2023-02-01 22:00:00,16.37,69.8,16.37,0.0,13.27,True
2023-02-01 23:00:00,14.64,78.4,14.64,0.0,14.25,True
2023-02-02 00:00:00,12.92,85.0,11.72,0.0,9.01,True
2023-02-02 01:00:00,12.54,75.0,11.34,0.0,12.87,True
2023-02-02 02:00:00,12.47,84.2,11.27,0.0,24.59,True
2023-02-02 03:00:00,12.58,87.2,11.38,0.0,10.07,True
2023-02-02 04:00:00,12.62,77.9,11.42,0.0,2.0,True
2023-02-02 05:00:00,13.5,78.5,12.3,0.0,12.08,True
2023-02-02 06:00:00,14.17,76.5,14.17,0.0,4.09,True
2023-02-02 07:00:00,15.24,75.6,15.24,0.0,11.33,True
2023-02-02 08:00:00,16.01,71.5,16.01,0.0,16.4,True
2023-02-02 09:00:00,17.55,68.6,17.55,0.0,8.75,True
2023-02-02 10:00:00,18.99,69.1,18.99,0.0,15.29,True
2023-02-02 11:00:00,19.83,54.6,19.83,0.0,15.56,True
2023-02-02 12:00:00,21.03,55.2,21.03,0.0,19.15,True
2023-02-02 13:00:00,21.98,59.3,21.98,0.0,26.81,True
2023-02-02 14:00:00,23.36,57.1,23.36,0.0,22.41,True
2023-02-02 15:00:00,23.97,49.8,23.97,0.0,2.0,True
2023-02-02 16:00:00,23.83,56.4,23.83,0.0,6.6,True
2023-02-02 17:00:00,23.39,60.6,23.39,0.0,5.09,True
2023-02-02 18:00:00,22.52,57.0,22.52,0.0,13.93,True
2023-02-02 19:00:00,21.24,55.8,21.24,0.0,8.81,True
2023-02-02 20:00:00,19.39,66.6,19.39,0.0,5.62,True
2023-02-02 21:00:00,17.79,73.5,17.79,0.0,6.72,True
2023-02-02 22:00:00,15.93,66.7,15.93,0.0,7.31,True
2023-02-02 23:00:00,13.95,73.9,12.75,0.0,15.24,True
2023-02-03 00:00:00,12.99,81.2,11.79,0.0,2.94,True
2023-02-03 01:00:00,12.1,79.8,10.9,0.0,5.64,True
2023-02-03 02:00:00,10.65,74.1,9.45,0.0,2.0,True
